Loan_ID,Account_Number,Origination_Date,First_Payment_Date,Maturity_Date,Original_Amount,Current_Balance,Interest_Rate,Original_Term_Months,Remaining_Term_Months,Monthly_Payment,Loan_Purpose,Origination_Channel,Grade,Sub_Grade,Internal_Risk_Rating,Loan_Status,Days_Past_Due,DPD_Bucket,Times_30_DPD,Times_60_DPD,Times_90_DPD,Max_DPD_Ever,Months_Since_Last_Delinq,FICO_Origination,FICO_Current,FICO_Delta,Application_Score,Behavioral_Score,PD_Model_Score,LGD_Estimate,Expected_Loss,Annual_Income,Monthly_Income,Monthly_Debt_Payments,DTI_Front,DTI_Back,Income_Verification,Employment_Status,Employment_Length_Years,Employer_Name,Job_Title,Housing_Status,Monthly_Housing_Payment,Co_Borrower_Flag,Borrower_State,Borrower_City,Borrower_Zip,Open_Credit_Lines,Total_Credit_Lines,Revolving_Balance,Revolving_Utilization_Pct,Total_Revolving_Limit,Inquiries_Last_6Mo,Derogatory_Marks,Public_Records,Collections_12Mo,Earliest_Credit_Line,Credit_History_Months,Bankruptcy_Flag,Total_Payments_Made,Total_Principal_Paid,Total_Interest_Paid,Last_Payment_Date,Last_Payment_Amount,Next_Payment_Due,Payment_Method,Autopay_Enrolled,Origination_Fee_Pct,Origination_Fee_Amount,Late_Fees_Charged,NSF_Fees,Total_Fees,Recoveries,Net_Loss,Hardship_Flag,Modification_Flag,Forbearance_Flag,TDR_Flag,Months_On_Book,Seasoning_Bucket,Pool_ID,Servicer_ID,Investor_Code,Vintage_Year,Vintage_Quarter,Cutoff_Date,Reporting_Date
USL0000262,ACCT6917379,09/20/2021,10/01/2021,09/04/2024,7900,1185.0,26.41,36,0,320.02,Business,Mobile App,E,E5,5,Current,0,Current,0,0,0,0,50.0,556,535,-21,561,499.0,0.1218,0.564,81.4,40939.66,3411.64,1156.55,9.4,33.9,Not Verified,Employed,1,Military,Sales Rep,Mortgage,1541.01,0,IN,IN City,38385,14,25,49958.67,46.0,108605.8,2,5,0,0,03/20/2007,217,0,36,6715.0,4805.72,11/03/2024,327.47,03/01/2025,Mobile App,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,41,37-48,POOL-2021-C,SVC001,INV_C,2021,2021Q3,01/31/2025,02/01/2025
USL0000263,ACCT8034617,11/19/2022,12/01/2022,10/29/2026,18100,9766.46,10.11,48,22,460.02,Other,Branch,B,B1,2,Current,0,Current,0,0,0,0,,694,659,-35,697,698.0,0.0362,0.333,117.73,80521.83,6710.15,1772.07,6.9,26.4,Not Verified,Retired,21,Healthcare,Sales Rep,Mortgage,724.69,0,GA,Atlanta,91551,15,34,2083.75,43.9,4746.58,3,0,0,2,09/08/2019,65,0,26,8333.54,3626.98,01/21/2025,446.98,03/01/2025,Auto-Pay,0,6.0,1086.0,0.0,0,1086.0,0.0,0.0,0,0,0,0,26,25-36,POOL-2022-B,SVC003,INV_B,2022,2022Q4,01/31/2025,02/01/2025
USL0000264,ACCT6686415,11/28/2023,12/01/2023,11/12/2026,20900,13991.39,8.84,36,22,663.06,Medical Expenses,Mobile App,B,B1,2,Current,0,Current,0,0,0,0,,678,664,-14,649,656.0,0.0317,0.428,189.83,139008.43,11584.04,1627.64,5.7,14.1,Not Verified,Employed,17,Amazon,Teacher,Own,0.0,1,IA,IA City,61847,27,47,44921.8,48.9,91864.62,1,0,0,0,03/29/2004,253,0,14,6908.61,2374.23,11/13/2024,614.13,03/01/2025,ACH,1,3.0,627.0,0.0,0,627.0,0.0,0.0,0,0,0,0,14,13-24,POOL-2023-D,SVC003,INV_B,2023,2023Q4,01/31/2025,02/01/2025
USL0000265,ACCT5709912,08/10/2020,09/01/2020,07/05/2027,20100,14297.41,18.52,84,30,428.61,Moving/Relocation,Broker,D,D1,4,60 DPD,60,60 DPD,6,1,1,180,,664,704,40,614,680.0,0.0873,0.277,345.74,56582.77,4715.23,1277.02,9.1,27.1,Verified,Employed,18,Healthcare,Nurse,Rent,668.67,1,MI,Grand Rapids,55730,27,33,14021.6,68.5,20469.49,0,0,0,0,12/18/2007,208,0,53,5802.59,16913.74,11/09/2024,501.41,,Check,0,5.0,1005.0,92.62,0,1097.62,0.0,0.0,0,0,0,0,54,49+,POOL-2020-A,SVC003,INV_C,2020,2020Q3,01/31/2025,02/01/2025
USL0000266,ACCT2795501,02/24/2021,03/01/2021,02/03/2025,28700,4813.23,6.23,48,1,677.05,Business,Branch,A,A2,1,Current,0,Current,0,0,0,0,4.0,761,720,-41,709,738.0,0.0026,0.475,5.94,67350.05,5612.5,3021.95,12.1,53.8,Source Verified,Employed,17,UnitedHealth,Manager,Mortgage,878.35,0,NC,Durham,31516,14,16,2570.55,66.9,3842.38,1,1,1,0,01/20/1996,353,0,47,23886.77,7934.58,01/28/2025,697.54,03/01/2025,Online Portal,0,6.0,1722.0,0.0,0,1722.0,0.0,0.0,0,0,0,1,47,37-48,POOL-2021-D,SVC003,RETAINED,2021,2021Q1,01/31/2025,02/01/2025
USL0000267,ACCT9261909,05/19/2020,06/01/2020,04/23/2025,17400,3349.5,5.41,60,3,331.64,Auto Repair,Online,A,A2,1,Current,0,Current,0,0,0,0,,701,705,4,711,671.0,0.0041,0.375,5.15,69468.04,5789.0,2087.36,5.7,36.1,Verified,Employed,16,Construction,Manager,Mortgage,1052.13,0,MA,MA City,72280,11,25,4040.52,69.3,5830.48,5,0,0,2,02/19/2003,267,0,57,14050.5,4852.98,11/20/2024,305.24,03/01/2025,Mobile App,1,5.0,870.0,0.0,0,870.0,0.0,0.0,0,0,0,0,57,49+,POOL-2020-A,SVC003,INV_C,2020,2020Q2,01/31/2025,02/01/2025
USL0000268,ACCT9715201,04/21/2023,05/01/2023,03/25/2028,24200,17000.5,16.11,60,39,589.91,Other,Broker,C,C4,3,Current,0,Current,1,0,0,30,27.0,627,663,36,632,666.0,0.0611,0.29,301.23,49918.57,4159.88,869.1,14.2,20.9,Verified,Retired,24,Manufacturing,Analyst,Rent,2949.97,0,IN,IN City,19436,28,44,5216.62,73.9,7059.03,3,2,0,2,02/28/2006,230,0,21,7199.5,5188.61,01/16/2025,577.13,03/01/2025,ACH,0,2.0,484.0,20.49,0,504.49,0.0,0.0,0,0,0,0,21,13-24,POOL-2023-D,SVC002,INV_B,2023,2023Q2,01/31/2025,02/01/2025
USL0000269,ACCT3720451,02/01/2022,03/01/2022,01/01/2028,24100,13857.5,7.79,72,36,420.08,Debt Consolidation,Partner,A,A3,1,Current,0,Current,0,0,0,0,,689,703,14,724,709.0,0.0155,0.381,81.84,44580.54,3715.04,2318.74,11.3,62.4,Verified,Employed,18,CVS Health,Director,Mortgage,1661.67,0,WI,WI City,53995,17,31,1515.52,28.7,5280.56,3,0,0,0,04/29/1997,338,0,36,10242.5,4880.38,10/16/2024,346.78,03/01/2025,Auto-Pay,0,3.0,723.0,0.0,0,723.0,0.0,0.0,0,0,0,0,36,25-36,POOL-2022-B,SVC003,INV_B,2022,2022Q1,01/31/2025,02/01/2025
USL0000270,ACCT6933612,11/16/2022,12/01/2022,10/10/2029,11600,8548.1,25.93,84,58,300.55,Debt Consolidation,Direct Mail,E,E3,5,Current,0,Current,1,0,0,30,45.0,527,579,52,539,521.0,0.1236,0.496,524.05,39328.17,3277.35,635.0,9.2,19.4,Not Verified,Retired,19,Apple,Consultant,Rent,1922.93,0,TN,TN City,36761,29,46,12087.66,70.2,17218.89,6,1,0,0,05/08/2005,240,0,26,3051.9,4762.4,10/01/2024,276.5,03/01/2025,Online Portal,1,0.0,0.0,37.62,0,37.62,0.0,0.0,0,0,0,0,26,25-36,POOL-2022-B,SVC001,INV_C,2022,2022Q4,01/31/2025,02/01/2025
USL0000271,ACCT6591013,05/27/2020,06/01/2020,05/01/2025,16000,3080.0,11.8,60,3,354.3,Other,Direct Mail,B,B5,2,Current,0,Current,0,0,0,0,,733,714,-19,668,667.0,0.0357,0.129,14.18,137050.41,11420.87,1714.97,3.1,15.0,Source Verified,Employed,7,Military,Manager,Mortgage,2575.16,0,VA,VA City,56822,28,36,3504.62,54.5,6430.5,2,3,0,3,03/08/1998,327,0,57,12920.0,7275.1,11/26/2024,284.48,03/01/2025,Auto-Pay,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,57,49+,POOL-2020-B,SVC002,RETAINED,2020,2020Q2,01/31/2025,02/01/2025
USL0000272,ACCT9614421,06/27/2021,07/01/2021,06/11/2024,16300,2445.0,20.59,36,0,610.68,Wedding,Online,D,D3,4,Current,0,Current,0,0,0,0,,596,623,27,594,528.0,0.1082,0.375,99.21,20000.0,1666.67,3034.1,36.6,65.0,Verified,Employed,20,Government,Nurse,Own,0.0,0,PA,Philadelphia,71102,15,31,2649.33,57.5,4607.53,0,0,0,1,02/23/2005,242,0,36,13855.0,8129.48,12/16/2024,658.84,03/01/2025,Online Portal,0,3.0,489.0,0.0,0,489.0,0.0,0.0,0,0,0,0,43,37-48,POOL-2021-C,SVC002,INV_B,2021,2021Q2,01/31/2025,02/01/2025
USL0000273,ACCT7114468,08/12/2021,09/01/2021,07/27/2024,16600,2490.0,5.91,36,0,504.33,Vacation,Mobile App,A,A4,1,Current,0,Current,0,0,0,0,,723,751,28,669,664.0,0.001,0.303,0.75,57011.41,4750.95,1405.61,10.6,29.6,Verified,Employed,18,UnitedHealth,Consultant,Rent,887.21,0,LA,LA City,33029,25,40,16053.01,34.3,46801.78,1,0,0,0,03/29/1993,387,0,36,14110.0,4045.88,10/09/2024,442.33,03/01/2025,Check,1,2.0,332.0,0.0,0,332.0,0.0,0.0,0,0,0,0,42,37-48,POOL-2021-B,SVC001,INV_D,2021,2021Q3,01/31/2025,02/01/2025
USL0000274,ACCT8707830,10/19/2021,11/01/2021,09/23/2026,28900,12523.33,25.05,60,20,849.1,Other,Call Center,E,E3,5,Current,0,Current,0,0,0,0,83.0,614,605,-9,538,499.0,0.1443,0.384,693.93,68814.81,5734.57,1697.3,14.8,29.6,Verified,Employed,15,Manufacturing,Administrator,Mortgage,618.09,0,CT,CT City,14992,12,24,2667.63,75.5,3533.28,5,4,0,0,10/05/2010,174,0,40,16376.67,17587.33,10/26/2024,741.88,03/01/2025,Mobile App,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,40,37-48,POOL-2021-C,SVC003,INV_A,2021,2021Q4,01/31/2025,02/01/2025
USL0000275,ACCT1044603,01/14/2020,02/01/2020,12/13/2025,71700,20066.04,12.01,72,11,1402.12,Medical Expenses,Mobile App,B,B3,2,Current,0,Current,1,1,0,60,,672,664,-8,630,619.0,0.0185,0.46,170.76,86448.06,7204.0,3016.78,19.5,41.9,Verified,Employed,14,Apple,Coordinator,Own,0.0,0,VA,VA City,74693,23,40,4979.35,61.4,8109.69,0,0,0,0,03/14/1994,376,0,61,51633.96,33895.36,12/26/2024,1641.55,03/01/2025,Check,1,6.0,4302.0,38.51,0,4340.51,0.0,0.0,0,0,0,0,61,49+,POOL-2020-B,SVC002,INV_B,2020,2020Q1,01/31/2025,02/01/2025
USL0000276,ACCT4782834,05/28/2023,06/01/2023,05/17/2025,11600,3383.33,5.72,24,4,512.66,Business,Online,A,A1,1,Current,0,Current,0,0,0,0,10.0,713,683,-30,663,664.0,0.0106,0.586,21.02,25528.88,2127.41,1440.51,24.1,65.0,Not Verified,Retired,9,Military,Analyst,Mortgage,1409.66,0,CO,CO City,33522,25,33,5370.73,57.0,9422.33,9,2,0,2,11/20/2015,112,0,20,8216.67,2036.53,12/17/2024,427.96,03/01/2025,ACH,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,20,13-24,POOL-2023-C,SVC001,INV_B,2023,2023Q2,01/31/2025,02/01/2025
USL0000277,ACCT7725253,03/27/2023,04/01/2023,02/23/2029,12600,9327.5,17.79,72,50,285.88,Vacation,Online,D,D2,4,Current,0,Current,0,0,0,0,,625,624,-1,621,603.0,0.091,0.287,243.61,107931.96,8994.33,1873.34,3.2,20.8,Verified,Employed,20,Government,Administrator,Mortgage,2131.36,1,IN,IN City,45686,10,28,5886.08,98.0,6006.2,0,0,0,3,10/10/2014,125,0,22,3272.5,3016.86,01/30/2025,254.69,03/01/2025,Auto-Pay,0,1.0,126.0,0.0,0,126.0,0.0,0.0,0,0,0,0,22,13-24,POOL-2023-D,SVC002,INV_B,2023,2023Q1,01/31/2025,02/01/2025
USL0000278,ACCT8862457,06/29/2022,07/01/2022,05/23/2029,10700,7343.51,8.61,84,53,170.04,Business,Broker,A,A4,1,Current,0,Current,0,0,0,0,,730,764,34,744,759.0,0.0044,0.508,16.41,102398.23,8533.19,918.11,2.0,10.8,Not Verified,Employed,0,Retail,Sales Rep,Mortgage,2013.51,0,NC,Durham,37920,3,17,2549.95,47.5,5368.32,2,0,0,0,08/04/2019,66,0,31,3356.49,1914.75,11/21/2024,151.29,03/01/2025,Online Portal,0,4.0,428.0,0.0,0,428.0,0.0,0.0,0,0,0,0,31,25-36,POOL-2022-D,SVC002,INV_B,2022,2022Q2,01/31/2025,02/01/2025
USL0000279,ACCT4767111,01/06/2022,02/01/2022,12/21/2024,16100,2415.0,10.29,36,0,521.7,Credit Card Refinance,Mobile App,B,B1,2,Current,0,Current,0,0,0,0,,711,690,-21,650,613.0,0.0161,0.34,13.22,122057.55,10171.46,934.33,5.1,9.2,Not Verified,Employed,4,Finance,Sales Rep,Mortgage,1683.44,1,OK,OK City,34581,17,23,3111.33,61.2,5083.87,6,0,0,2,03/30/2001,290,0,36,13685.0,5096.2,11/30/2024,512.91,03/01/2025,Online Portal,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,37,37-48,POOL-2022-C,SVC003,INV_B,2022,2022Q1,01/31/2025,02/01/2025
USL0000280,ACCT8813543,07/30/2020,08/01/2020,07/09/2024,27200,4080.0,5.48,48,0,632.33,Moving/Relocation,Online,A,A2,1,Current,0,Current,0,0,0,0,60.0,672,641,-31,707,770.0,0.001,0.516,2.11,57035.8,4752.98,1570.02,13.3,33.0,Not Verified,Employed,0,Manufacturing,Consultant,Rent,1428.41,0,GA,Savannah,43108,25,44,449.01,44.0,1020.48,0,2,0,0,02/11/2016,109,0,48,23120.0,7231.84,10/16/2024,554.49,03/01/2025,Mobile App,0,6.0,1632.0,0.0,0,1632.0,0.0,0.0,0,0,0,0,54,49+,POOL-2020-C,SVC002,INV_A,2020,2020Q3,01/31/2025,02/01/2025
USL0000281,ACCT9113317,06/14/2021,07/01/2021,05/24/2025,42400,9363.33,7.03,48,4,1015.91,Credit Card Refinance,Partner,A,A4,1,Current,0,Current,0,0,0,0,,725,762,37,691,681.0,0.001,0.288,2.7,81048.51,6754.04,1701.14,15.0,25.2,Verified,Employed,29,Technology,Specialist,Mortgage,591.06,0,IL,Springfield,44147,20,31,4159.46,63.1,6591.85,3,4,0,1,12/27/1998,317,0,44,33036.67,11663.37,01/04/2025,1154.73,03/01/2025,Mobile App,1,2.0,848.0,0.0,0,848.0,0.0,0.0,0,1,0,0,44,37-48,POOL-2021-C,SVC001,INV_A,2021,2021Q2,01/31/2025,02/01/2025
USL0000282,ACCT5281443,07/13/2021,08/01/2021,06/06/2028,35400,25783.15,14.66,84,41,676.37,Business,Online,C,C2,3,90 DPD,90,90 DPD,2,0,0,60,,617,600,-17,612,658.0,0.0653,0.41,690.29,136610.88,11384.24,1376.51,5.9,12.1,Verified,Employed,21,Self-Employed,Specialist,Rent,3429.37,0,KY,KY City,92027,22,31,2075.22,43.9,4727.15,5,0,0,1,08/29/2013,139,0,39,9616.85,16761.58,01/16/2025,646.86,,Mobile App,0,1.5,531.0,73.35,0,604.35,0.0,0.0,0,0,0,0,43,37-48,POOL-2021-D,SVC001,INV_C,2021,2021Q3,01/31/2025,02/01/2025
USL0000283,ACCT5491407,10/21/2022,11/01/2022,09/25/2027,27500,16981.25,9.78,60,33,581.32,Debt Consolidation,Partner,B,B1,2,Current,0,Current,1,0,0,30,54.0,674,630,-44,656,602.0,0.0443,0.51,383.66,37870.56,3155.88,2376.09,18.4,65.0,Not Verified,Retired,10,Self-Employed,Supervisor,Own,0.0,0,IA,IA City,17922,23,28,15130.69,44.2,34232.33,7,4,0,0,03/01/1995,364,0,27,10518.75,5176.89,12/12/2024,643.23,03/01/2025,ACH,1,5.0,1375.0,21.4,0,1396.4,0.0,0.0,0,0,0,0,27,25-36,POOL-2022-A,SVC003,RETAINED,2022,2022Q4,01/31/2025,02/01/2025
USL0000284,ACCT7453217,11/16/2020,12/01/2020,10/11/2027,45100,21825.18,21.55,84,33,1044.01,Other,Direct Mail,D,D3,4,Current,0,Current,0,0,0,0,,593,548,-45,596,595.0,0.0792,0.306,528.94,92075.33,7672.94,3288.71,13.6,42.9,Not Verified,Employed,11,Retail,Manager,Mortgage,2395.17,1,CA,San Diego,20387,21,39,564.16,59.2,952.97,1,0,0,0,06/11/2012,153,0,51,23274.82,29969.69,10/10/2024,1072.95,03/01/2025,Check,0,4.0,1804.0,0.0,0,1804.0,0.0,0.0,0,0,0,0,51,49+,POOL-2020-C,SVC003,RETAINED,2020,2020Q4,01/31/2025,02/01/2025
USL0000285,ACCT4030863,06/04/2022,07/01/2022,04/28/2029,40600,27453.33,16.8,84,52,825.01,Vacation,Online,C,C5,3,Current,0,Current,0,0,0,0,18.0,589,599,10,651,664.0,0.0836,0.498,1142.96,85642.45,7136.87,1269.3,11.6,17.8,Verified,Employed,16,Berkshire Hathaway,Supervisor,Mortgage,2923.87,1,NC,Raleigh,89043,27,37,3004.45,65.3,4601.0,1,5,0,3,04/09/2020,58,0,32,13146.67,13253.65,12/20/2024,916.05,03/01/2025,ACH,1,1.5,609.0,0.0,0,609.0,0.0,0.0,0,0,0,0,32,25-36,POOL-2022-A,SVC002,INV_A,2022,2022Q2,01/31/2025,02/01/2025
USL0000286,ACCT1002194,05/29/2019,06/01/2019,05/08/2023,41200,34693.5,11.04,48,0,1065.64,Credit Card Refinance,Branch,B,B3,2,30 DPD,30,30 DPD,6,3,2,180,,676,655,-21,686,657.0,0.0342,0.489,580.21,72991.6,6082.63,1572.5,17.5,25.9,Verified,Retired,9,Manufacturing,Analyst,Mortgage,990.06,0,AZ,AZ City,65925,11,22,561.14,54.2,1035.31,1,0,0,0,05/06/1999,313,0,45,6506.5,41447.3,10/19/2024,1191.39,,Check,0,6.0,2472.0,114.02,0,2586.02,0.0,0.0,0,0,0,0,69,49+,POOL-2019-A,SVC001,RETAINED,2019,2019Q2,01/31/2025,02/01/2025
USL0000287,ACCT7659537,08/18/2019,09/01/2019,07/12/2026,53300,17703.21,14.88,84,18,1024.93,Auto Repair,Direct Mail,C,C2,3,Current,0,Current,0,0,0,0,75.0,621,635,14,647,606.0,0.056,0.304,301.38,55563.64,4630.3,2628.79,22.1,56.8,Not Verified,Employed,13,Government,Administrator,Rent,2631.05,0,VA,VA City,43184,6,9,7253.27,53.0,13685.42,2,4,0,1,10/05/1997,332,0,66,35596.79,32048.59,12/20/2024,1162.26,03/01/2025,Auto-Pay,0,6.0,3198.0,0.0,0,3198.0,0.0,0.0,0,0,0,0,66,49+,POOL-2019-B,SVC001,INV_B,2019,2019Q3,01/31/2025,02/01/2025
USL0000288,ACCT6520914,09/19/2023,10/01/2023,09/08/2025,45800,19846.67,21.16,24,8,2357.06,Credit Card Refinance,Branch,D,D3,4,Current,0,Current,0,0,0,0,71.0,573,581,8,632,629.0,0.0887,0.478,841.47,56241.65,4686.8,2648.94,50.3,56.5,Verified,Retired,24,UnitedHealth,Administrator,Rent,2979.17,0,NJ,NJ City,90537,10,17,13578.71,63.4,21417.52,3,3,0,0,11/09/2005,234,0,16,25953.33,11759.63,10/09/2024,2227.23,03/01/2025,Auto-Pay,1,3.0,1374.0,0.0,0,1374.0,0.0,0.0,0,0,0,0,16,13-24,POOL-2023-B,SVC003,INV_C,2023,2023Q3,01/31/2025,02/01/2025
USL0000289,ACCT2608939,05/15/2024,06/01/2024,04/30/2027,14700,11923.33,18.5,36,28,535.13,Auto Repair,Call Center,D,D1,4,Current,0,Current,0,0,0,0,70.0,601,599,-2,577,543.0,0.0985,0.316,371.13,67174.61,5597.88,1834.22,9.6,32.8,Not Verified,Employed,10,Berkshire Hathaway,Consultant,Mortgage,2547.54,0,TX,Dallas,98601,15,24,22169.76,83.2,26646.35,1,5,0,0,11/18/2005,233,0,8,2776.67,1504.37,01/24/2025,504.15,03/01/2025,Online Portal,1,1.5,220.5,0.0,0,220.5,0.0,0.0,0,0,0,0,8,0-12,POOL-2024-B,SVC002,INV_C,2024,2024Q2,01/31/2025,02/01/2025
USL0000290,ACCT4281905,08/11/2019,09/01/2019,07/15/2024,18600,16620.84,18.52,60,0,477.6,Moving/Relocation,Direct Mail,D,D3,4,30 DPD,30,30 DPD,5,2,2,180,,606,591,-15,599,616.0,0.1018,0.206,348.55,45408.52,3784.04,1646.59,12.6,43.5,Not Verified,Employed,4,Education,Technician,Rent,1229.54,0,OH,Cincinnati,89019,17,20,11328.04,48.6,23308.72,1,0,0,2,09/08/1996,345,0,56,1979.16,24766.44,12/25/2024,549.65,,Check,0,1.0,186.0,165.01,0,351.01,0.0,0.0,0,0,0,0,66,49+,POOL-2019-C,SVC003,INV_B,2019,2019Q3,01/31/2025,02/01/2025
USL0000291,ACCT1607412,08/26/2019,09/01/2019,08/05/2023,18000,11159.12,11.68,48,0,471.19,Wedding,Mobile App,B,B3,2,90 DPD,90,90 DPD,5,1,0,150,,724,711,-13,642,602.0,0.0195,0.466,101.4,46686.66,3890.56,1094.96,12.1,28.1,Verified,Retired,15,CVS Health,Nurse,Rent,3021.04,1,MI,Detroit,65013,20,28,22498.0,57.3,39263.53,3,0,0,0,02/09/1993,389,0,47,6840.88,15305.05,10/18/2024,487.74,,Auto-Pay,0,1.5,270.0,114.98,0,384.98,0.0,0.0,0,0,0,0,66,49+,POOL-2019-C,SVC001,INV_B,2019,2019Q3,01/31/2025,02/01/2025
USL0000292,ACCT6473464,08/17/2023,09/01/2023,07/16/2029,20900,16705.49,8.93,72,55,376.01,Other,Online,A,A5,1,Current,0,Current,0,0,0,0,81.0,702,673,-29,725,746.0,0.0148,0.464,114.72,91586.55,7632.21,2790.29,4.9,36.6,Verified,Employed,1,Healthcare,Specialist,Rent,1052.3,0,KY,KY City,73796,27,35,8112.95,73.0,11113.63,0,1,0,0,07/25/2018,79,0,17,4194.51,2197.66,01/15/2025,395.31,03/01/2025,ACH,0,4.0,836.0,0.0,0,836.0,0.0,0.0,0,0,0,0,17,13-24,POOL-2023-D,SVC001,INV_D,2023,2023Q3,01/31/2025,02/01/2025
USL0000293,ACCT9587396,04/25/2024,05/01/2024,03/20/2031,23600,21450.71,17.16,84,75,484.47,Credit Card Refinance,Mobile App,C,C5,3,Current,0,Current,0,0,0,0,29.0,637,638,1,638,621.0,0.0738,0.4,633.22,47539.39,3961.62,1067.43,12.2,26.9,Verified,Other,17,JPMorgan Chase,Technician,Other,1027.67,0,IL,Naperville,99844,5,19,4718.71,37.1,12718.89,9,1,0,0,05/18/2017,93,0,9,2149.29,2210.94,12/21/2024,525.6,03/01/2025,Mobile App,1,4.0,944.0,0.0,0,944.0,0.0,0.0,0,0,0,0,9,0-12,POOL-2024-C,SVC003,INV_A,2024,2024Q2,01/31/2025,02/01/2025
USL0000294,ACCT7064380,02/04/2023,03/01/2023,01/14/2027,32900,18917.5,14.23,48,24,902.84,Auto Repair,Broker,C,C1,3,Current,0,Current,0,0,0,0,,665,706,41,609,635.0,0.0454,0.431,370.17,40031.19,3335.93,2133.17,27.1,63.9,Verified,Employed,11,CVS Health,Nurse,Rent,3452.27,1,LA,LA City,94881,9,20,17893.95,45.5,39327.36,4,0,0,0,02/26/2020,60,0,24,13982.5,7685.66,12/12/2024,868.7,03/01/2025,Online Portal,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,24,13-24,POOL-2023-B,SVC001,INV_B,2023,2023Q1,01/31/2025,02/01/2025
USL0000295,ACCT2574122,02/06/2024,03/01/2024,12/31/2030,36500,32067.86,10.93,84,72,623.63,Major Purchase,Branch,B,B2,2,Current,0,Current,2,0,0,60,,657,655,-2,661,634.0,0.0308,0.434,428.66,76461.45,6371.79,2998.77,9.8,47.1,Verified,Self-Employed,14,Apple,Analyst,Mortgage,1404.76,0,KY,KY City,91500,25,39,2423.74,39.0,6214.72,0,0,0,0,09/14/2019,65,0,12,4432.14,3051.42,12/07/2024,667.74,03/01/2025,Check,1,4.0,1460.0,49.7,0,1509.7,0.0,0.0,0,0,0,0,12,0-12,POOL-2024-C,SVC001,INV_A,2024,2024Q1,01/31/2025,02/01/2025
USL0000296,ACCT3084482,08/07/2022,09/01/2022,07/06/2028,16700,10785.42,15.46,72,42,357.31,Home Improvement,Online,C,C1,3,Current,0,Current,0,0,0,0,79.0,654,705,51,628,665.0,0.0675,0.509,370.56,108019.18,9001.6,2003.4,4.0,22.3,Not Verified,Employed,14,Walmart,Consultant,Rent,617.02,1,VA,VA City,63845,9,13,19402.39,75.6,25664.54,1,4,0,0,01/05/2008,207,0,30,5914.58,4804.72,12/28/2024,323.88,03/01/2025,Mobile App,1,3.0,501.0,0.0,0,501.0,0.0,0.0,0,0,0,0,30,25-36,POOL-2022-C,SVC002,INV_A,2022,2022Q3,01/31/2025,02/01/2025
USL0000297,ACCT5107852,11/14/2021,12/01/2021,10/19/2026,21000,9397.5,18.95,60,21,544.17,Credit Card Refinance,Branch,D,D1,4,Current,0,Current,0,0,0,0,,604,607,3,602,620.0,0.094,0.394,348.05,62535.21,5211.27,1624.69,10.4,31.2,Source Verified,Employed,26,Apple,Associate,Rent,1790.43,0,OR,OR City,53344,24,41,552.63,60.0,921.05,2,0,0,1,08/04/2013,139,0,39,11602.5,9620.13,01/07/2025,572.61,03/01/2025,Auto-Pay,1,4.0,840.0,0.0,0,840.0,0.0,0.0,1,1,0,0,39,37-48,POOL-2021-A,SVC003,INV_C,2021,2021Q4,01/31/2025,02/01/2025
USL0000298,ACCT4858967,03/31/2020,04/01/2020,03/05/2025,23200,4137.33,12.57,60,2,522.78,Debt Consolidation,Partner,B,B4,2,Current,0,Current,0,0,0,0,,706,681,-25,641,690.0,0.0189,0.376,29.4,57544.04,4795.34,2164.31,10.9,45.1,Verified,Employed,10,Technology,Manager,Mortgage,2969.01,1,LA,LA City,78778,16,21,3427.0,63.5,5396.85,0,0,0,1,03/07/2012,157,0,58,19062.67,11258.57,12/07/2024,448.77,03/01/2025,Online Portal,0,1.0,232.0,0.0,0,232.0,0.0,0.0,0,0,0,0,58,49+,POOL-2020-D,SVC001,INV_A,2020,2020Q1,01/31/2025,02/01/2025
USL0000299,ACCT3517928,04/11/2020,05/01/2020,03/27/2023,29900,4485.0,7.58,36,0,931.17,Debt Consolidation,Partner,A,A4,1,Current,0,Current,2,0,0,60,46.0,722,722,0,716,698.0,0.001,0.378,1.7,91981.64,7665.14,2959.92,12.1,38.6,Verified,Self-Employed,2,Government,Specialist,Other,3432.31,0,TX,Houston,91520,22,40,2402.6,40.5,5932.35,1,1,0,0,09/14/2016,102,0,36,25415.0,8107.12,12/07/2024,795.5,03/01/2025,Auto-Pay,0,5.0,1495.0,50.76,0,1545.76,0.0,0.0,0,0,0,0,58,49+,POOL-2020-D,SVC001,INV_B,2020,2020Q2,01/31/2025,02/01/2025
